"","ubica_geo","promedio_gasto"
"256",12008,9.8305
"257",12010,80.5379487179487
"258",12011,132.162105263158
"259",12012,405.355263157895
"260",12013,162.269761904762
"261",12014,176.452857142857
"262",12016,190.3655
"263",12018,21.2631578947368
"264",12020,224.620769230769
"265",12021,126.4845
"266",12022,375.073793103448
"267",12025,60.7526315789474
"268",12026,60.5955555555556
"269",12029,487.999008264463
"270",12030,53.6463157894737
"271",12033,135.0945
"272",12034,296.344285714286
"273",12035,578.147752808989
"274",12038,183.700593220339
"275",12040,138.805172413793
"276",12041,478.806
"277",12045,181.03375
"278",12046,238.031592920354
"279",12047,0
"280",12048,284.715952380952
"281",12050,129.485789473684
"282",12052,155.359166666667
"283",12053,114.899857142857
"284",12055,138.758472222222
"285",12056,319.228333333333
"286",12057,84.1502380952381
"287",12059,429.936363636364
"288",12061,394.235319148936
"289",12062,148.527222222222
"290",12066,171.731666666667
"291",12067,530.208
"292",12071,140.00696969697
"293",12073,625.056
"294",12075,146.86347826087
"295",12076,83.42
"296",12077,87.3597826086957
"297",12078,192.245789473684
"298",12080,101.057948717949
"299",12081,80.76125
"300",13001,81.6036842105263
"301",13002,57.0876923076923
"302",13003,210.206753246753
"303",13005,627.014285714286
"304",13007,275.920540540541
"305",13008,99.9065217391304
"306",13009,101.784833333333
"307",13010,661.234
"308",13011,217.222105263158
"309",13012,190.499473684211
"310",13014,24.0819047619048
"311",13016,676.81511627907
"312",13018,374.516052631579
"313",13019,221.621
"314",13021,164.346666666667
"315",13022,257.112222222222
"316",13024,161.982564102564
"317",13025,131.828
"318",13026,69.9420833333333
"319",13027,59.3621052631579
"320",13028,261.697832167832
"321",13029,236.492083333333
"322",13030,129.883548387097
"323",13031,132.7975
"324",13035,333.5335
"325",13036,510.4035
"326",13039,433.674210526316
"327",13040,34.627
"328",13041,106.071304347826
"329",13048,463.867195767196
"330",13049,106.892272727273
"331",13051,261.493205128205
"332",13052,207.968918918919
"333",13053,103.838
"334",13054,99.5355
"335",13056,65.6625
"336",13058,206.549714285714
"337",13059,367.578666666667
"338",13061,614.948571428571
"339",13062,123.098372093023
"340",13063,211.321136363636
"341",13065,108.114761904762
"342",13067,329.527073170732
"343",13069,258.617368421053
"344",13070,670.960416666667
"345",13072,179.264
"346",13073,124.237368421053
"347",13074,1373.862
"348",13075,28.4835294117647
"349",13076,200.329047619048
"350",13077,290.46391025641
"351",13078,75.5145652173913
"352",13081,768.444590163934
"353",13082,985.942857142857
"354",13083,588.321714285714
"355",13084,275.64375
"356",14002,150.308695652174
"357",14005,114.034761904762
"358",14006,253.588181818182
"359",14008,148.426363636364
"360",14010,24.455
"361",14011,220.522380952381
"362",14013,236.2176
"363",14015,191.870909090909
"364",14016,69.3382352941177
"365",14018,109.109069767442
"366",14022,303.280454545455
"367",14023,161.400120481928
"368",14027,135.130454545455
"369",14030,656.211
"370",14036,131.178095238095
"371",14037,138.585714285714
"372",14039,226.355171503958
"373",14045,196.694368932039
"374",14047,120.276666666667
"375",14050,70.3741176470588
"376",14053,219.65225
"377",14062,470.258571428571
"378",14063,1754.48086956522
"379",14064,234.227391304348
"380",14067,136.069523809524
"381",14068,100.813333333333
"382",14073,164.019649122807
"383",14081,49.2383333333333
"384",14083,12.1458333333333
"385",14085,92.7004761904762
"386",14089,459.948823529412
"387",14090,1720.84772727273
"388",14094,2827.60388888889
"389",14097,118.036533333333
"390",14098,147.584593495935
"391",14100,52.628
"392",14101,98.9365359477124
"393",14105,135.515294117647
"394",14109,376.79
"395",14116,24.1973684210526
"396",14120,261.860029498525
"397",14121,56.4935
"398",14123,133.970476190476
"399",14125,317.571052631579
"400",15001,71.2471428571429
"401",15002,49.0413333333333
"402",15003,173.071052631579
"403",15004,73.9982352941176
"404",15005,56.2020454545455
"405",15007,66.244512195122
"406",15008,169.313947368421
"407",15011,100.561714285714
"408",15013,471.529523809524
"409",15014,180.802911392405
"410",15018,344.100416666667
"411",15019,208.111304347826
"412",15020,117.761272727273
"413",15021,116.953333333333
"414",15024,312.109666666667
"415",15025,156.520952380952
"416",15026,37.3268421052632
"417",15027,34.4816666666667
"418",15029,174.853529411765
"419",15031,56.085
"420",15033,99.1872440944882
"421",15035,231.205294117647
"422",15037,109.252894736842
"423",15038,101.114090909091
"424",15039,236.819333333333
"425",15040,36.1383333333333
"426",15045,264.537368421053
"427",15046,60.8048
"428",15047,166.921097560976
"429",15051,180.576627906977
"430",15052,30.6062711864407
"431",15053,176.085
"432",15054,227.776818181818
"433",15057,275.461884057971
"434",15058,186.921122994652
"435",15060,33.50375
"436",15064,36.2523529411765
"437",15067,194.784705882353
"438",15068,86.8684782608696
"439",15070,126.656
"440",15074,20.7266666666667
"441",15076,167.83
"442",15077,12.4983333333333
"443",15079,146.411282051282
"444",15081,255.295844155844
"445",15082,63.5124390243902
"446",15084,100.7588
"447",15085,137.101538461538
"448",15087,69.4516666666667
"449",15088,141.663421052632
"450",15090,53.7025641025641
"451",15095,8.15111111111111
"452",15099,104.611041666667
"453",15100,0
"454",15101,211.681111111111
"455",15103,110.200769230769
"456",15104,352.17
"457",15106,155.137818181818
"458",15108,178.38137254902
"459",15109,106.706393442623
"460",15110,260.185833333333
"461",15111,42.7820588235294
"462",15112,625.146363636364
"463",15113,151.266071428571
"464",15117,141.844444444444
"465",15118,120.323666666667
"466",15119,133.421666666667
"467",15120,158.727407407407
"468",15121,274.615210084034
"469",15122,9.65066666666667
"470",15123,87.6443243243243
"471",15124,165.950476190476
"472",16004,139.54652173913
"473",16006,360.12
"474",16009,192.443333333333
"475",16011,126.547727272727
"476",16014,566.579565217391
"477",16016,777.4685
"478",16019,643.433684210526
"479",16021,191.127142857143
"480",16025,124.914782608696
"481",16030,268.22375
"482",16033,17.4209523809524
"483",16034,170.760930232558
"484",16035,382.365652173913
"485",16038,269.193770491803
"486",16043,51.1404
"487",16045,112.38
"488",16047,145.104444444444
"489",16049,13.4495833333333
"490",16050,386.474318181818
"491",16052,390.518117647059
"492",16053,436.94769035533
"493",16055,232.86375
"494",16056,25.864
"495",16057,91.1157142857143
"496",16061,108.63
"497",16065,236.878095238095
"498",16066,176.565352112676
"499",16067,142.681904761905
"500",16068,348.679552238806
"501",16069,363.027283950617
"502",16070,151.882105263158
"503",16072,272.605714285714
"504",16073,7.38851851851852
"505",16075,161.01
"506",16076,164.139193548387
"507",16079,121.255909090909
"508",16080,185.819047619048
"509",16082,418.449
"510",16083,426.622105263158
"511",16086,424.434782608696
"512",16088,113.730476190476
"513",16091,182.44
"514",16092,83.1485714285714
"515",16097,8.85722222222222
"516",16102,286.441654135338
"517",16103,243.41625
"518",16107,331.84
"519",16108,274.974333333333
"520",16112,258.087333333333
"521",17001,192.358243243243
"522",17002,106.544571428571
"523",17003,418.118157894737
"524",17004,344.394933333333
"525",17005,574.234102564103
"526",17006,300.442979591837
"527",17007,398.314222737819
"528",17008,689.675396825397
"529",17009,221.885909090909
"530",17010,549.971
"531",17011,332.066111111111
"532",17012,207.350754716981
"533",17013,186.174545454545
"534",17014,372.708571428571
"535",17015,370.880649350649
"536",17016,77.034
"537",17017,131.525080645161
"538",17018,180.9925625
"539",17019,226.048125
"540",17020,181.633243243243
"541",17021,97.8236842105263
"542",17023,14.1057894736842
"543",17024,31.694
"544",17026,119.821627906977
"545",17027,289.5928
"546",17028,124.016625
"547",17029,175.1447
"548",17030,159.625277777778
"549",17031,103.58484375
"550",17033,431.3675
"551",18001,493.705666666667
"552",18003,349.901578947368
"553",18004,248.250471204188
"554",18006,456.002153846154
"555",18007,283.479189189189
"556",18008,127.738068181818
"557",18009,1.17375
"558",18010,213.349069767442
"559",18011,204.608421052632
"560",18012,220.301
"561",18014,439.547272727273
"562",18015,112.50817679558
"563",18016,167.110652173913
"564",18017,206.784396014944
"565",18018,230.955230769231
"566",18019,47.12625
"567",18020,410.951401617251
"568",19001,186.813125
"569",19003,29.9742857142857
"570",19004,17.6967532467532
"571",19005,58.172
"572",19006,157.90108401084
"573",19007,90.7325
"574",19009,136.306888888889
"575",19010,177.481428571429
"576",19012,109.085714285714
"577",19013,189.454761904762
"578",19014,151.784320987654
"579",19017,218.504026845638
"580",19018,65.3306474820144
"581",19019,669.020505050505
"582",19021,123.4837
"583",19022,168.560384615385
"584",19023,3.39066666666667
"585",19024,23.6405555555556
"586",19025,98.0494871794872
"587",19026,242.976578947368
"588",19027,236.663414634146
"589",19031,146.120691823899
"590",19033,120.272989690722
"591",19034,241.9205
"592",19035,19.1558333333333
"593",19036,464.084
"594",19037,107.41
"595",19038,253.572411764706
"596",19039,153.217832369942
"597",19041,64.3116352201258
"598",19042,215.408666666667
"599",19044,109.815806451613
"600",19045,210.798378378378
"601",19046,276.571219512195
"602",19048,217.081304347826
"603",19049,96.5511666666667
"604",19050,22.28
"605",20005,611.359047619048
"606",20014,239.584583333333
"607",20015,184.4564
"608",20023,312.284285714286
"609",20026,157.668823529412
"610",20029,34.03
"611",20036,67.301
"612",20039,452.279590163934
"613",20040,17.8164285714286
"614",20041,9.36894736842105
"615",20043,233.008333333333
"616",20044,256.893888888889
"617",20052,78.2563157894737
"618",20059,205.071463414634
"619",20067,1030.16654676259
"620",20068,157.6155
"621",20079,103.499756097561
"622",20081,90.5090476190476
"623",20086,268.463043478261
"624",20090,101.436956521739
"625",20091,567.63
"626",20103,167.565294117647
"627",20105,201.377142857143
"628",20107,586.686363636364
"629",20108,174.026666666667
"630",20115,297.1425
"631",20125,128.085625
"632",20128,551.829047619048
"633",20134,31.6757142857143
"634",20135,138.237368421053
"635",20136,75.271052631579
"636",20146,101.0525
"637",20149,92.1078947368421
"638",20153,71.2036842105263
"639",20157,681.513333333333
"640",20159,321.898823529412
"641",20163,218.747777777778
"642",20166,185.106111111111
"643",20171,66.2735
"644",20174,143.267272727273
"645",20176,74.9966666666667
"646",20184,154.444403669725
"647",20198,92.4915789473684
"648",20202,48.6229411764706
"649",20205,142.615263157895
"650",20207,5.1355
"651",20216,34.1513043478261
"652",20232,288.733111111111
"653",20276,66.6585714285714
"654",20277,204.233333333333
"655",20278,171.875
"656",20280,116.587727272727
"657",20288,16.4968181818182
"658",20291,421.711739130435
"659",20293,326.408888888889
"660",20307,315.550476190476
"661",20309,69.7177272727273
"662",20311,116.113043478261
"663",20318,207.389
"664",20321,224.272105263158
"665",20324,183.457051282051
"666",20327,330.495254237288
"667",20334,305.932105263158
"668",20350,187.498888888889
"669",20364,186.501739130435
"670",20375,70.624
"671",20385,184.918387096774
"672",20390,285.914242424242
"673",20397,138.309444444444
"674",20399,136.752
"675",20407,284.453913043478
"676",20409,663.99
"677",20412,214.137619047619
"678",20413,378.045
"679",20415,108.140909090909
"680",20429,245.212083333333
"681",20433,109.818947368421
"682",20437,77.951875
"683",20439,258.58119047619
"684",20444,112.3485
"685",20448,77.8870833333333
"686",20449,157.543333333333
"687",20458,102.883913043478
"688",20466,330.369523809524
"689",20469,83.1488235294118
"690",20474,210.721764705882
"691",20484,108.5825
"692",20494,102.712105263158
"693",20500,96.1795454545455
"694",20504,191.957727272727
"695",20515,151.198548387097
"696",20525,366.972272727273
"697",20530,32.9173913043478
"698",20531,202.66652173913
"699",20537,89.5423076923077
"700",20547,342.118181818182
"701",20551,162.789411764706
"702",20554,74.3431578947368
"703",20557,965.491162790698
"704",20560,303.134166666667
"705",20565,73.6105
"706",21010,75.6613043478261
"707",21011,155.154347826087
"708",21013,232.209166666667
"709",21015,111.43
"710",21017,46.561
"711",21032,132.524210526316
"712",21034,81.5216666666667
"713",21036,54.5835
"714",21039,171.148260869565
"715",21041,282.429152542373
"716",21043,344.611818181818
"717",21044,399.379130434783
"718",21049,160.890526315789
"719",21051,193.778636363636
"720",21053,335.482777777778
"721",21058,275.106363636364
"722",21066,83.394
"723",21071,188.532727272727
"724",21074,48.29875
"725",21085,313.933714285714
"726",21090,0
"727",21094,276.635526315789
"728",21099,109.7625
"729",21105,284.390476190476
"730",21106,158.986065573771
"731",21109,360.865
"732",21114,308.133092224231
"733",21116,130.5965
"734",21119,192.921276595745
"735",21125,69.452
"736",21132,242.628536585366
"737",21136,206.498181818182
"738",21138,39.2495833333333
"739",21140,36.68375
"740",21148,59.1377272727273
"741",21152,357.869130434783
"742",21154,146.689047619048
"743",21156,281.6325
"744",21161,162.737611940299
"745",21162,112.122380952381
"746",21164,202.07984375
"747",21167,213.258888888889
"748",21172,14.7236842105263
"749",21174,404.371666666667
"750",21177,238.964
"751",21179,355.148260869565
"752",21183,272.708181818182
"753",21186,69.809756097561
"754",21188,219.509130434783
"755",21194,74.6008695652174
"756",21197,213.978095238095
"757",21199,177.599
"758",21205,432.894782608696
"759",21208,119.664482758621
"760",21211,92.3257142857143
"761",21213,148.599047619048
"762",22001,193.318937198068
"763",22002,132.883284671533
"764",22003,80.9477083333333
"765",22004,135.360182926829
"766",22005,163.358782608696
"767",22006,327.898403361345
"768",22007,58.5581395348837
"769",22008,159.527708333333
"770",22009,250.854324324324
"771",22010,1678.64052631579
"772",22011,167.870078740157
"773",22012,219.668615384615
"774",22013,167.176617647059
"775",22014,339.550802752294
"776",22016,218.701707317073
"777",22017,218.117417218543
"778",22018,79.9546666666667
"779",23001,76.1816292134831
"780",23002,66.523829787234
"781",23003,186.005357142857
"782",23004,114.336150234742
"783",23005,176.959552529183
"784",23006,75.9978873239437
"785",23007,100.532820512821
"786",23008,153.764196721311
"787",23009,131.643714285714
"788",23010,175.879666666667
"789",24001,123.13375
"790",24003,10.7942857142857
"791",24005,66.7252631578947
"792",24007,412.090625
"793",24008,281.84
"794",24010,85.0573770491803
"795",24011,270.331315789474
"796",24012,103.035
"797",24013,174.785367231638
"798",24015,8.34294117647059
"799",24016,108.746352941176
"800",24017,125.771384615385
"801",24018,135.336153846154
"802",24020,166.361076923077
"803",24021,194.228414634146
"804",24022,242.329302325581
"805",24024,181.756630434783
"806",24025,513.310555555556
"807",24028,518.153070469799
"808",24029,44.51
"809",24031,29.2383333333333
"810",24032,410.761621621622
"811",24033,32.6818181818182
"812",24034,32.664347826087
"813",24035,352.501151079137
"814",24036,115.920454545455
"815",24037,198.365102040816
"816",24038,653.3275
"817",24040,16.776
"818",24041,47.652380952381
"819",24045,52.0323809523809
"820",24049,486.79619047619
"821",24050,171.900604026846
"822",24051,75.1906779661017
"823",24053,133.566153846154
"824",24054,69.74375
"825",24055,351.354722222222
"826",24058,252.154761904762
"827",25001,228.884827586207
"828",25002,228.420227272727
"829",25004,138.101304347826
"830",25006,213.143231046931
"831",25007,314.7525
"832",25008,131.103908045977
"833",25009,279.822272727273
"834",25010,217.80472972973
"835",25011,396.776313364055
"836",25012,252.752614379085
"837",25013,210.434090909091
"838",25014,198.3925
"839",25015,218.215586592179
"840",25018,158.218541666667
"841",26002,179.069125
"842",26003,39.8934782608696
"843",26007,628.961176470588
"844",26017,309.127321428571
"845",26018,146.070473251029
"846",26026,75.8344776119403
"847",26027,116.238235294118
"848",26029,40.408045112782
"849",26030,372.102394822006
"850",26033,65.8743925233645
"851",26035,85.79075
"852",26037,42.2009523809524
"853",26042,99.8975806451613
"854",26043,148.395197740113
"855",26048,425.326862745098
"856",26051,172.216666666667
"857",26055,282.241961722488
"858",26058,293.824404761905
"859",26066,119.95625
"860",26067,34.8135294117647
"861",26068,66.8471428571429
"862",26071,94.0545833333333
"863",27001,214.663823529412
"864",27002,179.4786
"865",27003,130.558494623656
"866",27004,162.190693430657
"867",27005,262.958369098712
"868",27006,126.653990147783
"869",27007,49.0509523809524
"870",27008,133.848448275862
"871",27009,159.71
"872",27010,141.36935483871
"873",27011,220.5405
"874",27012,141.715125
"875",27013,140.6116
"876",27014,305.550327868852
"877",27015,93.945
"878",27016,103.453738317757
"879",28002,105.736071428571
"880",28003,240.898990825688
"881",28006,22.2915789473684
"882",28009,275.596194690265
"883",28010,174.763043478261
"884",28011,127.758
"885",28012,102.014285714286
"886",28013,147.960625
"887",28015,81.6671666666667
"888",28016,62.7045
"889",28017,350.562881355932
"890",28021,91.4715384615385
"891",28022,179.739312714777
"892",28025,892.730714285714
"893",28027,291.490425531915
"894",28029,124.448108108108
"895",28030,276.789722222222
"896",28032,175.023701492537
"897",28033,115.561648351648
"898",28034,108.283333333333
"899",28036,25.9215
"900",28037,65.2834782608696
"901",28038,246.745272727273
"902",28039,114.436551724138
"903",28040,95.8221538461539
"904",28041,266.59041025641
"905",28042,243.106153846154
"906",28043,158.361860465116
"907",29001,586.785
"908",29002,87.3665517241379
"909",29004,157.1045
"910",29005,199.441169590643
"911",29006,219.452058823529
"912",29007,116.274090909091
"913",29008,116.162083333333
"914",29010,1146.63352941176
"915",29012,170.895217391304
"916",29013,176.245885416667
"917",29014,174.362580645161
"918",29015,191.922307692308
"919",29017,114.4025
"920",29018,407.505
"921",29019,192.924782608696
"922",29020,350.531904761905
"923",29021,159.73
"924",29022,19.565
"925",29023,387.322888888889
"926",29024,101.426842105263
"927",29025,159.420890052356
"928",29026,12.717
"929",29027,72.6044444444444
"930",29028,194.050204081633
"931",29029,302.633181818182
"932",29031,137.424333333333
"933",29032,0
"934",29033,369.801056910569
"935",29034,270.40453125
"936",29035,63.3284210526316
"937",29036,302.7274
"938",29037,41.8977777777778
"939",29038,190.058333333333
"940",29039,235.137142857143
"941",29040,215.245806451613
"942",29041,238.462127659574
"943",29042,334.862307692308
"944",29043,217.31679245283
"945",29044,196.703815789474
"946",29049,0
"947",29050,869.750833333333
"948",29051,0
"949",29052,236.52380952381
"950",29053,144.6975
"951",29054,117.036428571429
"952",29056,104.208947368421
"953",29059,162.521428571429
"954",29060,164.19
"955",30004,409.342777777778
"956",30006,131.903684210526
"957",30007,104.446818181818
"958",30011,229.845652173913
"959",30013,511.878947368421
"960",30014,107.945
"961",30015,381.082222222222
"962",30016,251.146666666667
"963",30023,144.930526315789
"964",30024,48.0342105263158
"965",30026,285.65
"966",30027,312.301
"967",30028,254.345454545455
"968",30030,47.346
"969",30032,152.088421052632
"970",30033,317.435
"971",30034,110.333684210526
"972",30038,152.274285714286
"973",30039,58.5059090909091
"974",30040,130.9846
"975",30043,225.333043478261
"976",30044,301.326710526316
"977",30045,87.1161111111111
"978",30048,149.335
"979",30049,244.417619047619
"980",30051,132.3368
"981",30052,140.356956521739
"982",30053,211.314426229508
"983",30057,88.0877777777778
"984",30059,95.2144444444444
"985",30061,91.1628571428571
"986",30062,87.8412
"987",30065,73.2322727272727
"988",30068,0
"989",30070,25.5186956521739
"990",30071,517.3965
"991",30073,211.256086956522
"992",30075,118.612
"993",30080,185.861153846154
"994",30083,158.617
"995",30085,40.810625
"996",30087,278.171942446043
"997",30090,142.8205
"998",30092,96.4388235294118
"999",30094,236.008461538462
"1000",30100,79.0305263157895
"1001",30102,280.407857142857
"1002",30103,169.134
"1003",30104,73.2283333333333
"1004",30108,114.59
"1005",30109,380.60347826087
"1006",30115,69.0188888888889
"1007",30117,27.0441176470588
"1008",30118,200.85625
"1009",30121,97.2166666666667
"1010",30122,44.8585714285714
"1011",30123,140.6712
"1012",30124,198.721666666667
"1013",30128,38.1005
"1014",30130,154.487692307692
"1015",30131,170.393703703704
"1016",30133,48.095
"1017",30135,313.716153846154
"1018",30138,114.798235294118
"1019",30141,82.474262295082
"1020",30142,67.2588888888889
"1021",30144,179.017058823529
"1022",30145,230.718
"1023",30148,154.55875
"1024",30149,26.2870212765957
"1025",30153,122.3755
"1026",30155,158.9635
"1027",30157,436.995238095238
"1028",30160,278.889508196721
"1029",30161,34.0669565217391
"1030",30163,428.727619047619
"1031",30172,37.8521739130435
"1032",30174,134.854126984127
"1033",30175,256.98737704918
"1034",30181,174.2235
"1035",30183,258.078181818182
"1036",30189,258.915492957746
"1037",30193,197.075683060109
"1038",30195,94.2184210526316
"1039",30197,53.9390476190476
"1040",30201,125.347230769231
"1041",30202,140.108181818182
"1042",30204,189.127619047619
"1043",30206,241.914117647059
"1044",31001,432.732352941176
"1045",31009,117.610454545455
"1046",31010,0.5865
"1047",31012,236.80725
"1048",31013,51.8469565217391
"1049",31014,138.161428571429
"1050",31015,26.0842857142857
"1051",31017,217.90125
"1052",31018,78.6916666666667
"1053",31019,146.183786407767
"1054",31021,112.337894736842
"1055",31029,30.8115
"1056",31031,157.070869565217
"1057",31032,85.5945238095238
"1058",31033,237.776136363636
"1059",31034,71.81
"1060",31036,81.192
"1061",31038,279.157727272727
"1062",31039,54.8305
"1063",31040,173.02515625
"1064",31041,114.800891089109
"1065",31044,251.534782608696
"1066",31045,102.799130434783
"1067",31048,38.9490909090909
"1068",31050,388.442524271845
"1069",31051,1236.45555555556
"1070",31052,247.831492537313
"1071",31053,351.456111111111
"1072",31054,290.562558139535
"1073",31056,249.264761904762
"1074",31058,363.774324324324
"1075",31059,374.723513513514
"1076",31060,121.625238095238
"1077",31061,189.512291666667
"1078",31064,135.661818181818
"1079",31066,289.304347826087
"1080",31076,132.52671641791
"1081",31079,126.346825396825
"1082",31082,482.604285714286
"1083",31084,79.5018181818182
"1084",31085,81.7227118644068
"1085",31086,197.62625
"1086",31087,58.839
"1087",31088,384.792608695652
"1088",31089,48.4546666666667
"1089",31093,111.711212121212
"1090",31096,188.97431372549
"1091",31098,77.8577272727273
"1092",31099,90.877619047619
"1093",31101,130.832745098039
"1094",31102,151.174361702128
"1095",31104,136.800615384615
"1096",31106,185.499166666667
"1097",32002,195.288421052632
"1098",32005,109.9731
